tempo,origem,destino,msg_id,delivered,forward_util,source_file
22805,3,2,1-2-1,0,0,r147.csv
23105,7,6,1-2-1,0,0,r147.csv
23275,7,5,1-2-1,0,0,r147.csv
24630,8,3,1-2-1,0,0,r147.csv
25530,4,1,1-2-1,0,0,r147.csv
25810,8,3,1-2-1,0,0,r147.csv
25995,8,2,1-2-1,0,0,r147.csv
26880,4,8,1-2-1,0,0,r147.csv
27235,4,3,1-2-1,0,0,r147.csv
28120,7,3,1-2-1,0,0,r147.csv
28590,4,6,1-2-1,0,0,r147.csv
29910,7,5,1-2-1,0,0,r147.csv
31350,7,1,1-2-1,0,0,r147.csv
32500,7,2,1-2-1,0,0,r147.csv
35835,4,3,1-2-1,0,0,r147.csv
37610,4,7,1-2-1,0,0,r147.csv
38045,4,1,1-2-1,0,0,r147.csv
38745,4,8,1-2-1,0,0,r147.csv
38765,4,5,1-2-1,0,0,r147.csv
39965,4,8,1-2-1,0,0,r147.csv
41325,4,7,1-2-1,0,0,r147.csv
41610,4,8,1-2-1,0,0,r147.csv
45080,4,5,1-2-1,0,0,r147.csv
48305,4,8,1-2-1,0,0,r147.csv
950,1,2,1-2-1,1,1,r148.csv
1070,1,8,1-2-1,0,1,r149.csv
1405,8,2,1-2-1,1,1,r149.csv
6330,1,5,1-2-1,0,1,r149.csv
7290,1,4,1-2-1,0,1,r149.csv
7935,5,1,1-2-1,0,0,r149.csv
8100,5,6,1-2-1,0,1,r149.csv
8280,4,6,1-2-1,0,0,r149.csv
8280,6,4,1-2-1,0,0,r149.csv
8870,5,7,1-2-1,0,1,r149.csv
9200,4,8,1-2-1,0,0,r149.csv
9530,5,1,1-2-1,0,0,r149.csv
9535,1,5,1-2-1,0,0,r149.csv
10185,7,6,1-2-1,0,0,r149.csv
10190,6,7,1-2-1,0,0,r149.csv
10225,6,3,1-2-1,0,1,r149.csv
10320,3,7,1-2-1,0,0,r149.csv
10320,7,3,1-2-1,0,0,r149.csv
10360,5,2,1-2-1,0,0,r149.csv
10475,7,2,1-2-1,0,0,r149.csv
10610,3,5,1-2-1,0,0,r149.csv
10740,1,3,1-2-1,0,0,r149.csv
10740,3,1,1-2-1,0,0,r149.csv
11195,4,7,1-2-1,0,0,r149.csv
11735,4,5,1-2-1,0,0,r149.csv
11940,6,5,1-2-1,0,0,r149.csv
12265,6,8,1-2-1,0,0,r149.csv
12280,6,8,1-2-1,0,0,r149.csv
12460,3,4,1-2-1,0,0,r149.csv
12460,4,3,1-2-1,0,0,r149.csv
12860,6,7,1-2-1,0,0,r149.csv
13520,4,7,1-2-1,0,0,r149.csv
15090,3,1,1-2-1,0,0,r149.csv
15095,1,3,1-2-1,0,0,r149.csv
15340,6,2,1-2-1,0,0,r149.csv
16035,3,7,1-2-1,0,0,r149.csv
16235,4,3,1-2-1,0,0,r149.csv
16240,3,4,1-2-1,0,0,r149.csv
16310,1,7,1-2-1,0,0,r149.csv
17465,3,7,1-2-1,0,0,r149.csv
18595,1,8,1-2-1,0,0,r149.csv
18805,1,2,1-2-1,0,0,r149.csv
18825,3,2,1-2-1,0,0,r149.csv
19250,4,7,1-2-1,0,0,r149.csv
19790,4,5,1-2-1,0,0,r149.csv
20345,4,8,1-2-1,0,0,r149.csv
24010,4,8,1-2-1,0,0,r149.csv
25095,4,1,1-2-1,0,0,r149.csv
27550,4,1,1-2-1,0,0,r149.csv
29895,4,3,1-2-1,0,0,r149.csv
32750,4,5,1-2-1,0,0,r149.csv
36075,4,8,1-2-1,0,0,r149.csv
36615,4,1,1-2-1,0,0,r149.csv
38215,4,3,1-2-1,0,0,r149.csv
39485,4,8,1-2-1,0,0,r149.csv
42635,4,1,1-2-1,0,0,r149.csv
44085,4,1,1-2-1,0,0,r149.csv
45980,4,6,1-2-1,0,0,r149.csv
49320,4,2,1-2-1,0,0,r149.csv
120,1,5,1-2-1,0,1,r15.csv
610,5,4,1-2-1,0,1,r15.csv
1210,4,8,1-2-1,0,1,r15.csv
1280,4,2,1-2-1,1,1,r15.csv
2680,5,2,1-2-1,0,0,r15.csv
3030,1,7,1-2-1,0,1,r15.csv
3970,7,3,1-2-1,0,1,r15.csv
4310,8,2,1-2-1,0,0,r15.csv
5925,7,8,1-2-1,0,0,r15.csv
6310,1,3,1-2-1,0,0,r15.csv
6310,3,1,1-2-1,0,0,r15.csv
6970,7,5,1-2-1,0,0,r15.csv
7840,1,2,1-2-1,0,0,r15.csv
8585,3,1,1-2-1,0,0,r15.csv
8805,7,3,1-2-1,0,0,r15.csv
8810,3,7,1-2-1,0,0,r15.csv
10020,3,1,1-2-1,0,0,r15.csv
10740,3,2,1-2-1,0,0,r15.csv
11495,7,4,1-2-1,0,0,r15.csv
14010,7,5,1-2-1,0,0,r15.csv
14815,7,5,1-2-1,0,0,r15.csv
14990,7,1,1-2-1,0,0,r15.csv
15500,7,8,1-2-1,0,0,r15.csv
16305,7,2,1-2-1,0,0,r15.csv
785,1,3,1-2-1,0,1,r150.csv
790,3,1,1-2-1,0,0,r150.csv
1540,3,6,1-2-1,0,1,r150.csv
1680,1,5,1-2-1,0,1,r150.csv
2025,6,8,1-2-1,0,1,r150.csv
2270,6,5,1-2-1,0,0,r150.csv
2275,5,6,1-2-1,0,0,r150.csv
3725,8,2,1-2-1,1,1,r150.csv
3880,5,4,1-2-1,0,1,r150.csv
3885,4,5,1-2-1,0,0,r150.csv
3940,4,2,1-2-1,0,0,r150.csv
4105,6,4,1-2-1,0,0,r150.csv
4495,5,7,1-2-1,0,1,r150.csv
4745,3,8,1-2-1,0,0,r150.csv
4945,3,2,1-2-1,0,0,r150.csv
5300,5,3,1-2-1,0,0,r150.csv
5460,1,4,1-2-1,0,0,r150.csv
5775,6,2,1-2-1,0,0,r150.csv
6190,1,5,1-2-1,0,0,r150.csv
6190,5,1,1-2-1,0,0,r150.csv
7335,1,8,1-2-1,0,0,r150.csv
7600,5,1,1-2-1,0,0,r150.csv
7605,1,5,1-2-1,0,0,r150.csv
8665,5,3,1-2-1,0,0,r150.csv
8805,7,1,1-2-1,0,0,r150.csv
8810,1,7,1-2-1,0,0,r150.csv
9105,5,8,1-2-1,0,0,r150.csv
9755,1,3,1-2-1,0,0,r150.csv
9875,1,6,1-2-1,0,0,r150.csv
11795,5,4,1-2-1,0,0,r150.csv
12175,1,2,1-2-1,0,0,r150.csv
12555,7,3,1-2-1,0,0,r150.csv
13635,7,5,1-2-1,0,0,r150.csv
13640,5,7,1-2-1,0,0,r150.csv
18780,5,8,1-2-1,0,0,r150.csv
19730,7,2,1-2-1,0,0,r150.csv
20660,5,2,1-2-1,0,0,r150.csv
1155,1,4,1-2-1,0,1,r16.csv
2220,4,6,1-2-1,0,1,r16.csv
2880,1,8,1-2-1,0,1,r16.csv
2995,4,2,1-2-1,1,1,r16.csv
3175,1,4,1-2-1,0,0,r16.csv
3905,6,5,1-2-1,0,1,r16.csv
4065,6,3,1-2-1,0,1,r16.csv
4070,3,6,1-2-1,0,0,r16.csv
4130,8,3,1-2-1,0,0,r16.csv
4135,3,8,1-2-1,0,0,r16.csv
4165,5,4,1-2-1,0,0,r16.csv
4285,1,7,1-2-1,0,1,r16.csv
4285,3,4,1-2-1,0,0,r16.csv
4310,3,5,1-2-1,0,0,r16.csv
4310,5,3,1-2-1,0,0,r16.csv
4370,8,2,1-2-1,0,0,r16.csv
4435,5,4,1-2-1,0,0,r16.csv
6535,1,7,1-2-1,0,0,r16.csv
6535,7,1,1-2-1,0,0,r16.csv
6610,7,8,1-2-1,0,0,r16.csv
7180,7,3,1-2-1,0,0,r16.csv
7185,3,7,1-2-1,0,0,r16.csv
8395,7,3,1-2-1,0,0,r16.csv
8400,3,7,1-2-1,0,0,r16.csv
9875,6,4,1-2-1,0,0,r16.csv
10275,3,8,1-2-1,0,0,r16.csv
11185,1,5,1-2-1,0,0,r16.csv
11190,5,1,1-2-1,0,0,r16.csv
11225,7,4,1-2-1,0,0,r16.csv
11280,7,8,1-2-1,0,0,r16.csv
11625,3,4,1-2-1,0,0,r16.csv
12140,6,2,1-2-1,0,0,r16.csv
12430,3,6,1-2-1,0,0,r16.csv
12570,7,5,1-2-1,0,0,r16.csv
12575,5,7,1-2-1,0,0,r16.csv
12605,1,6,1-2-1,0,0,r16.csv
12650,5,2,1-2-1,0,0,r16.csv
12655,7,2,1-2-1,0,0,r16.csv
13115,1,8,1-2-1,0,0,r16.csv
13970,3,6,1-2-1,0,0,r16.csv
14565,3,8,1-2-1,0,0,r16.csv
15635,3,2,1-2-1,0,0,r16.csv
15880,1,3,1-2-1,0,0,r16.csv
17310,1,8,1-2-1,0,0,r16.csv
19765,1,3,1-2-1,0,0,r16.csv
19965,1,7,1-2-1,0,0,r16.csv
20475,1,5,1-2-1,0,0,r16.csv
29475,1,7,1-2-1,0,0,r16.csv
30640,1,3,1-2-1,0,0,r16.csv
34125,1,3,1-2-1,0,0,r16.csv
34575,1,6,1-2-1,0,0,r16.csv
36560,1,6,1-2-1,0,0,r16.csv
37350,1,2,1-2-1,0,0,r16.csv
1000,1,4,1-2-1,0,1,r17.csv
1095,4,7,1-2-1,0,1,r17.csv
2590,7,6,1-2-1,0,1,r17.csv
2595,6,7,1-2-1,0,0,r17.csv
3000,1,6,1-2-1,0,0,r17.csv
3000,6,1,1-2-1,0,0,r17.csv
3065,6,2,1-2-1,1,1,r17.csv
4095,7,8,1-2-1,0,1,r17.csv
4300,1,8,1-2-1,0,0,r17.csv
4300,8,1,1-2-1,0,0,r17.csv
4460,1,4,1-2-1,0,0,r17.csv
4465,4,1,1-2-1,0,0,r17.csv
5805,7,6,1-2-1,0,0,r17.csv
6795,4,5,1-2-1,0,1,r17.csv
6815,5,4,1-2-1,0,0,r17.csv
6990,5,3,1-2-1,0,1,r17.csv
7010,4,3,1-2-1,0,0,r17.csv
7015,3,4,1-2-1,0,0,r17.csv
7385,3,6,1-2-1,0,0,r17.csv
7750,3,1,1-2-1,0,0,r17.csv
7755,1,3,1-2-1,0,0,r17.csv
8155,5,1,1-2-1,0,0,r17.csv
8160,1,5,1-2-1,0,0,r17.csv
8270,8,7,1-2-1,0,0,r17.csv
8275,7,8,1-2-1,0,0,r17.csv
8675,1,8,1-2-1,0,0,r17.csv
8675,8,1,1-2-1,0,0,r17.csv
9560,1,6,1-2-1,0,0,r17.csv
9645,4,2,1-2-1,0,0,r17.csv
10335,5,2,1-2-1,0,0,r17.csv
10440,8,1,1-2-1,0,0,r17.csv
10445,1,8,1-2-1,0,0,r17.csv
10465,8,7,1-2-1,0,0,r17.csv
10470,7,8,1-2-1,0,0,r17.csv
10520,1,2,1-2-1,0,0,r17.csv
11720,7,3,1-2-1,0,0,r17.csv
11725,3,7,1-2-1,0,0,r17.csv
12295,3,1,1-2-1,0,0,r17.csv
12525,3,1,1-2-1,0,0,r17.csv
12835,7,1,1-2-1,0,0,r17.csv
13005,7,2,1-2-1,0,0,r17.csv
13145,3,4,1-2-1,0,0,r17.csv
13445,3,6,1-2-1,0,0,r17.csv
16900,3,5,1-2-1,0,0,r17.csv
17120,8,5,1-2-1,0,0,r17.csv
18370,8,4,1-2-1,0,0,r17.csv
18395,8,1,1-2-1,0,0,r17.csv
19285,8,2,1-2-1,0,0,r17.csv
19690,3,2,1-2-1,0,0,r17.csv
1265,1,8,1-2-1,0,1,r18.csv
2405,1,7,1-2-1,0,1,r18.csv
2465,7,4,1-2-1,0,1,r18.csv
2470,4,7,1-2-1,0,0,r18.csv
4080,1,5,1-2-1,0,1,r18.csv
4110,8,1,1-2-1,0,0,r18.csv
4115,1,8,1-2-1,0,0,r18.csv
6365,8,7,1-2-1,0,0,r18.csv
6370,7,8,1-2-1,0,0,r18.csv
7340,1,7,1-2-1,0,0,r18.csv
7340,7,1,1-2-1,0,0,r18.csv
7460,1,3,1-2-1,0,1,r18.csv
8020,1,4,1-2-1,0,0,r18.csv
8020,4,1,1-2-1,0,0,r18.csv
8205,4,7,1-2-1,0,0,r18.csv
8205,7,4,1-2-1,0,0,r18.csv
8720,7,6,1-2-1,0,1,r18.csv
9640,5,7,1-2-1,0,0,r18.csv
9640,7,5,1-2-1,0,0,r18.csv
9690,8,2,1-2-1,1,1,r18.csv
9735,6,8,1-2-1,0,0,r18.csv
11000,4,3,1-2-1,0,0,r18.csv
11005,3,4,1-2-1,0,0,r18.csv
11070,6,8,1-2-1,0,0,r18.csv
11235,5,2,1-2-1,0,0,r18.csv
11625,4,2,1-2-1,0,0,r18.csv
11710,1,8,1-2-1,0,0,r18.csv
11750,3,1,1-2-1,0,0,r18.csv
11755,1,3,1-2-1,0,0,r18.csv
12010,6,5,1-2-1,0,0,r18.csv
12230,7,4,1-2-1,0,0,r18.csv
13240,7,3,1-2-1,0,0,r18.csv
13245,3,7,1-2-1,0,0,r18.csv
13610,1,4,1-2-1,0,0,r18.csv
13665,3,1,1-2-1,0,0,r18.csv
13670,1,3,1-2-1,0,0,r18.csv
13715,6,8,1-2-1,0,0,r18.csv
14220,6,3,1-2-1,0,0,r18.csv
14225,3,6,1-2-1,0,0,r18.csv
14885,7,4,1-2-1,0,0,r18.csv
15615,6,8,1-2-1,0,0,r18.csv
17040,6,1,1-2-1,0,0,r18.csv
17045,1,6,1-2-1,0,0,r18.csv
17170,6,1,1-2-1,0,0,r18.csv
17175,1,6,1-2-1,0,0,r18.csv
17245,6,5,1-2-1,0,0,r18.csv
17400,6,8,1-2-1,0,0,r18.csv
18055,1,4,1-2-1,0,0,r18.csv
18305,1,7,1-2-1,0,0,r18.csv
18305,7,1,1-2-1,0,0,r18.csv
18840,7,6,1-2-1,0,0,r18.csv
18845,6,7,1-2-1,0,0,r18.csv
19600,3,7,1-2-1,0,0,r18.csv
19600,7,3,1-2-1,0,0,r18.csv
20585,3,4,1-2-1,0,0,r18.csv
20810,6,1,1-2-1,0,0,r18.csv
20815,1,6,1-2-1,0,0,r18.csv
21105,7,4,1-2-1,0,0,r18.csv
21250,3,8,1-2-1,0,0,r18.csv
21665,7,5,1-2-1,0,0,r18.csv
22230,6,1,1-2-1,0,0,r18.csv
22235,1,6,1-2-1,0,0,r18.csv
22595,7,5,1-2-1,0,0,r18.csv
22730,1,6,1-2-1,0,0,r18.csv
22730,6,1,1-2-1,0,0,r18.csv
22825,1,4,1-2-1,0,0,r18.csv
22830,6,4,1-2-1,0,0,r18.csv
23050,1,2,1-2-1,0,0,r18.csv
24000,7,3,1-2-1,0,0,r18.csv
24005,3,7,1-2-1,0,0,r18.csv
24740,6,5,1-2-1,0,0,r18.csv
25520,6,8,1-2-1,0,0,r18.csv
25710,7,8,1-2-1,0,0,r18.csv
28105,3,2,1-2-1,0,0,r18.csv
28345,6,1,1-2-1,0,0,r18.csv
28550,7,1,1-2-1,0,0,r18.csv
29675,7,8,1-2-1,0,0,r18.csv
32655,6,5,1-2-1,0,0,r18.csv
32765,7,2,1-2-1,0,0,r18.csv
33930,6,2,1-2-1,0,0,r18.csv
2050,1,2,1-2-1,1,1,r19.csv
3365,1,8,1-2-1,0,1,r2.csv
3685,8,7,1-2-1,0,1,r2.csv
4865,1,8,1-2-1,0,0,r2.csv
4865,8,1,1-2-1,0,0,r2.csv
5285,1,3,1-2-1,0,1,r2.csv
5720,8,5,1-2-1,0,1,r2.csv
5940,3,4,1-2-1,0,1,r2.csv
6060,8,3,1-2-1,0,0,r2.csv
6065,3,8,1-2-1,0,0,r2.csv
6315,7,3,1-2-1,0,0,r2.csv
6320,3,7,1-2-1,0,0,r2.csv
6700,4,3,1-2-1,0,0,r2.csv
6705,3,4,1-2-1,0,0,r2.csv
6840,5,3,1-2-1,0,0,r2.csv
6845,3,5,1-2-1,0,0,r2.csv
7860,3,1,1-2-1,0,0,r2.csv
7865,1,3,1-2-1,0,0,r2.csv
8600,4,2,1-2-1,1,1,r2.csv
8975,5,2,1-2-1,0,0,r2.csv
9175,8,2,1-2-1,0,0,r2.csv
9365,7,4,1-2-1,0,0,r2.csv
9395,7,8,1-2-1,0,0,r2.csv
10005,7,4,1-2-1,0,0,r2.csv
10745,7,2,1-2-1,0,0,r2.csv
12280,3,4,1-2-1,0,0,r2.csv
14080,1,6,1-2-1,0,1,r2.csv
14375,3,4,1-2-1,0,0,r2.csv
14390,6,2,1-2-1,0,0,r2.csv
16105,1,5,1-2-1,0,0,r2.csv
16105,3,6,1-2-1,0,0,r2.csv
17485,3,2,1-2-1,0,0,r2.csv
17750,1,2,1-2-1,0,0,r2.csv
0,1,3,1-2-1,0,1,r20.csv
275,1,2,1-2-1,1,1,r20.csv
1370,3,7,1-2-1,0,1,r20.csv
1490,3,6,1-2-1,0,1,r20.csv
2460,3,2,1-2-1,0,0,r20.csv
3155,7,6,1-2-1,0,0,r20.csv
3160,6,7,1-2-1,0,0,r20.csv
3355,7,3,1-2-1,0,0,r20.csv
3585,6,4,1-2-1,0,1,r20.csv
3590,4,6,1-2-1,0,0,r20.csv
3835,4,7,1-2-1,0,0,r20.csv
3835,7,4,1-2-1,0,0,r20.csv
4325,7,8,1-2-1,0,1,r20.csv
5155,7,1,1-2-1,0,0,r20.csv
5455,7,3,1-2-1,0,0,r20.csv
5515,4,5,1-2-1,0,1,r20.csv
5755,7,1,1-2-1,0,0,r20.csv
6195,6,1,1-2-1,0,0,r20.csv
6440,5,3,1-2-1,0,0,r20.csv
6850,4,1,1-2-1,0,0,r20.csv
7100,6,2,1-2-1,0,0,r20.csv
7145,4,8,1-2-1,0,0,r20.csv
7145,8,4,1-2-1,0,0,r20.csv
7310,7,5,1-2-1,0,0,r20.csv
7315,5,7,1-2-1,0,0,r20.csv
8810,7,2,1-2-1,0,0,r20.csv
9435,8,6,1-2-1,0,0,r20.csv
9845,5,1,1-2-1,0,0,r20.csv
9875,4,1,1-2-1,0,0,r20.csv
10080,8,4,1-2-1,0,0,r20.csv
10085,4,8,1-2-1,0,0,r20.csv
10430,4,6,1-2-1,0,0,r20.csv
10775,8,6,1-2-1,0,0,r20.csv
11410,4,6,1-2-1,0,0,r20.csv
12325,5,7,1-2-1,0,0,r20.csv
12485,4,1,1-2-1,0,0,r20.csv
12975,4,7,1-2-1,0,0,r20.csv
14485,4,2,1-2-1,0,0,r20.csv
14900,5,6,1-2-1,0,0,r20.csv
14975,5,2,1-2-1,0,0,r20.csv
19195,8,2,1-2-1,0,0,r20.csv
650,1,3,1-2-1,0,1,r21.csv
2295,1,6,1-2-1,0,1,r21.csv
2885,3,6,1-2-1,0,0,r21.csv
2885,6,3,1-2-1,0,0,r21.csv
3055,1,5,1-2-1,0,1,r21.csv
3140,1,2,1-2-1,1,1,r21.csv
4530,6,1,1-2-1,0,0,r21.csv
5020,3,6,1-2-1,0,0,r21.csv
5020,6,3,1-2-1,0,0,r21.csv
5160,3,4,1-2-1,0,1,r21.csv
6620,5,6,1-2-1,0,0,r21.csv
6620,6,5,1-2-1,0,0,r21.csv
6780,3,1,1-2-1,0,0,r21.csv
7750,5,2,1-2-1,0,0,r21.csv
8025,6,5,1-2-1,0,0,r21.csv
9570,6,8,1-2-1,0,1,r21.csv
9940,4,7,1-2-1,0,1,r21.csv
10205,4,5,1-2-1,0,0,r21.csv
10295,3,2,1-2-1,0,0,r21.csv
11095,4,1,1-2-1,0,0,r21.csv
12070,8,3,1-2-1,0,0,r21.csv
12280,4,6,1-2-1,0,0,r21.csv
12280,6,4,1-2-1,0,0,r21.csv
12350,4,2,1-2-1,0,0,r21.csv
12590,8,6,1-2-1,0,0,r21.csv
12595,6,8,1-2-1,0,0,r21.csv
12920,7,4,1-2-1,0,0,r21.csv
13665,8,3,1-2-1,0,0,r21.csv
13755,6,2,1-2-1,0,0,r21.csv
14755,8,6,1-2-1,0,0,r21.csv
15790,8,6,1-2-1,0,0,r21.csv
16620,7,2,1-2-1,0,0,r21.csv
17905,8,4,1-2-1,0,0,r21.csv
18160,8,2,1-2-1,0,0,r21.csv
1200,1,7,1-2-1,0,1,r22.csv
2670,7,2,1-2-1,1,1,r22.csv
3035,1,2,1-2-1,0,0,r22.csv
1380,1,7,1-2-1,0,1,r23.csv
1590,7,2,1-2-1,1,1,r23.csv
1805,1,6,1-2-1,0,1,r23.csv
3280,1,7,1-2-1,0,0,r23.csv
4770,1,2,1-2-1,0,0,r23.csv
5120,6,8,1-2-1,0,1,r23.csv
6705,6,1,1-2-1,0,0,r23.csv
9985,6,8,1-2-1,0,0,r23.csv
9985,8,6,1-2-1,0,0,r23.csv
10485,6,8,1-2-1,0,0,r23.csv
10485,8,6,1-2-1,0,0,r23.csv
11680,6,3,1-2-1,0,1,r23.csv
13830,3,2,1-2-1,0,0,r23.csv
14135,8,3,1-2-1,0,0,r23.csv
15010,8,3,1-2-1,0,0,r23.csv
15395,6,2,1-2-1,0,0,r23.csv
15525,8,1,1-2-1,0,0,r23.csv
15880,8,5,1-2-1,0,1,r23.csv
15885,5,8,1-2-1,0,0,r23.csv
19815,8,6,1-2-1,0,0,r23.csv
20300,5,4,1-2-1,0,1,r23.csv
20350,4,2,1-2-1,0,0,r23.csv
20660,5,2,1-2-1,0,0,r23.csv
20955,8,1,1-2-1,0,0,r23.csv
21110,8,1,1-2-1,0,0,r23.csv
25030,8,1,1-2-1,0,0,r23.csv
26030,8,2,1-2-1,0,0,r23.csv
1460,1,3,1-2-1,0,1,r24.csv
1565,1,2,1-2-1,1,1,r24.csv
2910,3,6,1-2-1,0,1,r24.csv
3105,3,1,1-2-1,0,0,r24.csv
3340,6,1,1-2-1,0,0,r24.csv
4085,3,6,1-2-1,0,0,r24.csv
4085,6,3,1-2-1,0,0,r24.csv
6335,6,1,1-2-1,0,0,r24.csv
6450,6,5,1-2-1,0,1,r24.csv
6455,5,1,1-2-1,0,0,r24.csv
6620,3,1,1-2-1,0,0,r24.csv
6630,6,3,1-2-1,0,0,r24.csv
6635,3,6,1-2-1,0,0,r24.csv
6695,3,6,1-2-1,0,0,r24.csv
7870,5,1,1-2-1,0,0,r24.csv
9105,6,1,1-2-1,0,0,r24.csv
9625,3,7,1-2-1,0,1,r24.csv
9985,5,4,1-2-1,0,1,r24.csv
10085,6,7,1-2-1,0,0,r24.csv
10085,7,6,1-2-1,0,0,r24.csv
10090,4,1,1-2-1,0,0,r24.csv
10160,5,2,1-2-1,0,0,r24.csv
11155,6,7,1-2-1,0,0,r24.csv
11160,7,6,1-2-1,0,0,r24.csv
11405,6,8,1-2-1,0,1,r24.csv
11665,8,4,1-2-1,0,0,r24.csv
11670,4,8,1-2-1,0,0,r24.csv
12360,4,8,1-2-1,0,0,r24.csv
12360,8,4,1-2-1,0,0,r24.csv
13990,3,5,1-2-1,0,0,r24.csv
14095,4,3,1-2-1,0,0,r24.csv
14100,3,4,1-2-1,0,0,r24.csv
14570,6,4,1-2-1,0,0,r24.csv
14575,4,6,1-2-1,0,0,r24.csv
14685,6,2,1-2-1,0,0,r24.csv
15035,4,6,1-2-1,0,0,r24.csv
15245,3,6,1-2-1,0,0,r24.csv
15390,4,5,1-2-1,0,0,r24.csv
16160,3,2,1-2-1,0,0,r24.csv
16210,8,4,1-2-1,0,0,r24.csv
16215,4,8,1-2-1,0,0,r24.csv
16215,7,3,1-2-1,0,0,r24.csv
16765,8,5,1-2-1,0,0,r24.csv
16840,8,6,1-2-1,0,0,r24.csv
17090,7,3,1-2-1,0,0,r24.csv
17355,8,1,1-2-1,0,0,r24.csv
17640,7,6,1-2-1,0,0,r24.csv
17920,7,2,1-2-1,0,0,r24.csv
19185,8,2,1-2-1,0,0,r24.csv
19250,4,7,1-2-1,0,0,r24.csv
22730,4,8,1-2-1,0,0,r24.csv
23095,4,1,1-2-1,0,0,r24.csv
24520,4,7,1-2-1,0,0,r24.csv
24555,4,3,1-2-1,0,0,r24.csv
25325,4,6,1-2-1,0,0,r24.csv
27750,4,2,1-2-1,0,0,r24.csv
695,1,8,1-2-1,0,1,r25.csv
1080,8,7,1-2-1,0,1,r25.csv
1150,8,4,1-2-1,0,1,r25.csv
1155,4,8,1-2-1,0,0,r25.csv
1225,4,5,1-2-1,0,1,r25.csv
1235,1,7,1-2-1,0,0,r25.csv
1235,7,1,1-2-1,0,0,r25.csv
1265,8,4,1-2-1,0,0,r25.csv
1310,8,5,1-2-1,0,0,r25.csv
1315,5,8,1-2-1,0,0,r25.csv
1760,7,4,1-2-1,0,0,r25.csv
1765,4,7,1-2-1,0,0,r25.csv
1785,5,3,1-2-1,0,1,r25.csv
1790,3,5,1-2-1,0,0,r25.csv
2080,4,3,1-2-1,0,0,r25.csv
2085,3,4,1-2-1,0,0,r25.csv
2200,4,8,1-2-1,0,0,r25.csv
2200,8,4,1-2-1,0,0,r25.csv
2210,1,3,1-2-1,0,0,r25.csv
2210,3,1,1-2-1,0,0,r25.csv
2230,7,2,1-2-1,1,1,r25.csv
2260,8,1,1-2-1,0,0,r25.csv
2265,1,8,1-2-1,0,0,r25.csv
2600,8,7,1-2-1,0,0,r25.csv
2880,3,6,1-2-1,0,1,r25.csv
2995,4,5,1-2-1,0,0,r25.csv
2995,5,4,1-2-1,0,0,r25.csv
3335,8,6,1-2-1,0,0,r25.csv
3345,6,8,1-2-1,0,0,r25.csv
3520,6,7,1-2-1,0,0,r25.csv
3875,8,7,1-2-1,0,0,r25.csv
3905,5,2,1-2-1,0,0,r25.csv
4350,6,7,1-2-1,0,0,r25.csv
4640,3,6,1-2-1,0,0,r25.csv
4640,6,3,1-2-1,0,0,r25.csv
4895,1,5,1-2-1,0,0,r25.csv
5585,1,3,1-2-1,0,0,r25.csv
5705,8,4,1-2-1,0,0,r25.csv
5710,4,8,1-2-1,0,0,r25.csv
6400,4,1,1-2-1,0,0,r25.csv
6405,1,4,1-2-1,0,0,r25.csv
6875,4,7,1-2-1,0,0,r25.csv
7165,3,6,1-2-1,0,0,r25.csv
7165,6,3,1-2-1,0,0,r25.csv
7980,4,1,1-2-1,0,0,r25.csv
7985,1,4,1-2-1,0,0,r25.csv
8195,8,6,1-2-1,0,0,r25.csv
8200,6,8,1-2-1,0,0,r25.csv
8385,8,4,1-2-1,0,0,r25.csv
8390,4,8,1-2-1,0,0,r25.csv
10225,6,2,1-2-1,0,0,r25.csv
10615,1,3,1-2-1,0,0,r25.csv
10615,3,1,1-2-1,0,0,r25.csv
10820,3,5,1-2-1,0,0,r25.csv
11255,3,4,1-2-1,0,0,r25.csv
11255,4,3,1-2-1,0,0,r25.csv
11540,3,2,1-2-1,0,0,r25.csv
13745,8,6,1-2-1,0,0,r25.csv
14120,4,6,1-2-1,0,0,r25.csv
14215,8,7,1-2-1,0,0,r25.csv
14285,1,3,1-2-1,0,0,r25.csv
14430,8,5,1-2-1,0,0,r25.csv
14990,1,8,1-2-1,0,0,r25.csv
14990,8,1,1-2-1,0,0,r25.csv
15490,8,5,1-2-1,0,0,r25.csv
17435,1,2,1-2-1,0,0,r25.csv
17790,4,2,1-2-1,0,0,r25.csv
17820,8,5,1-2-1,0,0,r25.csv
18260,8,7,1-2-1,0,0,r25.csv
19395,8,7,1-2-1,0,0,r25.csv
21055,8,3,1-2-1,0,0,r25.csv
21490,8,7,1-2-1,0,0,r25.csv
21655,8,6,1-2-1,0,0,r25.csv
23325,8,2,1-2-1,0,0,r25.csv
2455,1,6,1-2-1,0,1,r26.csv
2595,1,5,1-2-1,0,1,r26.csv
2810,5,4,1-2-1,0,1,r26.csv
2815,4,5,1-2-1,0,0,r26.csv
3395,4,3,1-2-1,0,1,r26.csv
3400,3,4,1-2-1,0,0,r26.csv
4185,4,8,1-2-1,0,1,r26.csv
4655,6,5,1-2-1,0,0,r26.csv
4660,5,6,1-2-1,0,0,r26.csv
4930,5,6,1-2-1,0,0,r26.csv
4930,6,5,1-2-1,0,0,r26.csv
5090,4,5,1-2-1,0,0,r26.csv
5090,5,4,1-2-1,0,0,r26.csv
