tempo,origem,destino,msg_id,delivered,forward_util,source_file,msg_num,source_num,msg_forward_count_before,origem_forward_count_before,destino_receive_count_before,pair_count_before,msg_age,unique_receivers_before
19375,7,5,1-2-1,0,0,r66.csv,0,113,29,15,1,0,19115,8
20895,7,1,1-2-1,0,0,r66.csv,0,113,30,16,3,3,20635,8
21315,7,2,1-2-1,0,0,r66.csv,0,113,31,17,6,0,21055,8
2470,1,3,1-2-1,0,1,r67.csv,0,114,0,0,0,0,0,0
3240,3,5,1-2-1,0,1,r67.csv,0,114,1,0,0,0,770,1
3690,1,6,1-2-1,0,1,r67.csv,0,114,2,1,0,0,1220,2
3710,6,1,1-2-1,0,0,r67.csv,0,114,3,0,0,0,1240,3
3765,1,6,1-2-1,0,0,r67.csv,0,114,4,2,1,1,1295,4
3875,6,2,1-2-1,1,1,r67.csv,0,114,5,1,0,0,1405,4
3955,5,6,1-2-1,0,0,r67.csv,0,114,6,0,2,0,1485,5
4035,5,1,1-2-1,0,0,r67.csv,0,114,7,1,1,0,1565,5
4790,5,2,1-2-1,0,0,r67.csv,0,114,8,2,1,0,2320,5
5435,1,5,1-2-1,0,0,r67.csv,0,114,9,3,1,0,2965,5
6475,3,2,1-2-1,0,0,r67.csv,0,114,10,1,2,0,4005,5
8825,1,5,1-2-1,0,0,r67.csv,0,114,11,4,2,1,6355,5
9085,1,2,1-2-1,0,0,r67.csv,0,114,12,5,3,0,6615,5
5675,1,4,1-2-1,0,1,r68.csv,0,115,0,0,0,0,0,0
5880,1,8,1-2-1,0,1,r68.csv,0,115,1,1,0,0,205,1
6015,8,6,1-2-1,0,1,r68.csv,0,115,2,0,0,0,340,2
6350,1,7,1-2-1,0,1,r68.csv,0,115,3,2,0,0,675,3
6730,7,5,1-2-1,0,1,r68.csv,0,115,4,0,0,0,1055,4
7250,7,3,1-2-1,0,1,r68.csv,0,115,5,1,0,0,1575,5
7255,3,7,1-2-1,0,0,r68.csv,0,115,6,0,1,0,1580,6
7380,8,2,1-2-1,1,1,r68.csv,0,115,7,1,0,0,1705,6
7570,6,3,1-2-1,0,0,r68.csv,0,115,8,0,1,0,1895,7
7575,3,6,1-2-1,0,0,r68.csv,0,115,9,1,1,0,1900,7
7700,4,8,1-2-1,0,0,r68.csv,0,115,10,0,1,0,2025,7
8550,1,6,1-2-1,0,0,r68.csv,0,115,11,3,2,0,2875,7
8550,6,1,1-2-1,0,0,r68.csv,0,115,12,1,0,0,2875,7
8865,7,3,1-2-1,0,0,r68.csv,0,115,13,2,2,1,3190,8
8870,3,7,1-2-1,0,0,r68.csv,0,115,14,2,2,1,3195,8
9090,3,8,1-2-1,0,0,r68.csv,0,115,15,3,2,0,3415,8
9185,6,2,1-2-1,0,0,r68.csv,0,115,16,2,1,0,3510,8
9600,5,6,1-2-1,0,0,r68.csv,0,115,17,0,3,0,3925,8
10125,3,1,1-2-1,0,0,r68.csv,0,115,18,4,1,0,4450,8
10130,1,3,1-2-1,0,0,r68.csv,0,115,19,4,3,0,4455,8
10200,4,8,1-2-1,0,0,r68.csv,0,115,20,1,3,1,4525,8
10545,4,2,1-2-1,0,0,r68.csv,0,115,21,2,2,0,4870,8
11040,5,7,1-2-1,0,0,r68.csv,0,115,22,1,3,0,5365,8
11040,7,5,1-2-1,0,0,r68.csv,0,115,23,3,1,1,5365,8
11130,5,6,1-2-1,0,0,r68.csv,0,115,24,2,4,1,5455,8
11165,7,8,1-2-1,0,0,r68.csv,0,115,25,4,4,0,5490,8
11395,1,4,1-2-1,0,0,r68.csv,0,115,26,5,1,1,5720,8
12625,1,7,1-2-1,0,0,r68.csv,0,115,27,6,4,1,6950,8
12865,1,4,1-2-1,0,0,r68.csv,0,115,28,7,2,2,7190,8
13375,3,8,1-2-1,0,0,r68.csv,0,115,29,5,5,1,7700,8
14865,3,1,1-2-1,0,0,r68.csv,0,115,30,6,2,1,9190,8
14870,1,3,1-2-1,0,0,r68.csv,0,115,31,8,4,1,9195,8
14885,1,3,1-2-1,0,0,r68.csv,0,115,32,9,5,2,9210,8
14885,7,6,1-2-1,0,0,r68.csv,0,115,33,5,5,0,9210,8
15035,7,6,1-2-1,0,0,r68.csv,0,115,34,6,6,1,9360,8
15840,5,2,1-2-1,0,0,r68.csv,0,115,35,3,3,0,10165,8
16140,3,4,1-2-1,0,0,r68.csv,0,115,36,7,3,0,10465,8
16220,1,8,1-2-1,0,0,r68.csv,0,115,37,10,6,1,10545,8
16675,3,5,1-2-1,0,0,r68.csv,0,115,38,8,2,0,11000,8
17980,7,6,1-2-1,0,0,r68.csv,0,115,39,7,7,2,12305,8
18880,7,8,1-2-1,0,0,r68.csv,0,115,40,8,7,1,13205,8
19255,7,6,1-2-1,0,0,r68.csv,0,115,41,9,8,3,13580,8
19570,1,8,1-2-1,0,0,r68.csv,0,115,42,11,8,2,13895,8
20215,3,6,1-2-1,0,0,r68.csv,0,115,43,9,9,1,14540,8
21415,7,2,1-2-1,0,0,r68.csv,0,115,44,10,4,0,15740,8
22195,1,6,1-2-1,0,0,r68.csv,0,115,45,12,10,1,16520,8
22820,3,6,1-2-1,0,0,r68.csv,0,115,46,10,11,2,17145,8
23375,1,2,1-2-1,0,0,r68.csv,0,115,47,13,5,0,17700,8
24290,3,7,1-2-1,0,0,r68.csv,0,115,48,11,5,2,18615,8
25250,3,6,1-2-1,0,0,r68.csv,0,115,49,12,12,3,19575,8
27105,3,6,1-2-1,0,0,r68.csv,0,115,50,13,13,4,21430,8
28315,3,4,1-2-1,0,0,r68.csv,0,115,51,14,4,1,22640,8
32015,3,2,1-2-1,0,0,r68.csv,0,115,52,15,6,0,26340,8
95,1,2,1-2-1,1,1,r69.csv,0,116,0,0,0,0,0,0
180,1,4,1-2-1,0,1,r7.csv,0,117,0,0,0,0,0,0
820,4,2,1-2-1,1,1,r7.csv,0,117,1,0,0,0,640,1
2405,1,3,1-2-1,0,1,r7.csv,0,117,2,1,0,0,2225,2
3205,1,4,1-2-1,0,0,r7.csv,0,117,3,2,1,1,3025,3
4815,1,4,1-2-1,0,0,r7.csv,0,117,4,3,2,2,4635,3
4875,3,6,1-2-1,0,1,r7.csv,0,117,5,0,0,0,4695,3
4945,1,8,1-2-1,0,1,r7.csv,0,117,6,4,0,0,4765,4
5055,8,4,1-2-1,0,0,r7.csv,0,117,7,0,3,0,4875,5
5555,3,4,1-2-1,0,0,r7.csv,0,117,8,1,4,0,5375,5
6390,8,5,1-2-1,0,1,r7.csv,0,117,9,1,0,0,6210,5
6395,5,8,1-2-1,0,0,r7.csv,0,117,10,0,1,0,6215,6
6490,5,1,1-2-1,0,0,r7.csv,0,117,11,1,0,0,6310,6
6495,1,5,1-2-1,0,0,r7.csv,0,117,12,5,1,0,6315,7
6570,1,7,1-2-1,0,1,r7.csv,0,117,13,6,0,0,6390,7
6835,3,7,1-2-1,0,0,r7.csv,0,117,14,2,1,0,6655,8
7320,8,4,1-2-1,0,0,r7.csv,0,117,15,2,5,1,7140,8
7935,6,7,1-2-1,0,0,r7.csv,0,117,16,0,2,0,7755,8
7940,7,6,1-2-1,0,0,r7.csv,0,117,17,0,1,0,7760,8
8035,7,5,1-2-1,0,0,r7.csv,0,117,18,1,2,0,7855,8
8040,5,7,1-2-1,0,0,r7.csv,0,117,19,2,3,0,7860,8
8085,7,2,1-2-1,0,0,r7.csv,0,117,20,2,1,0,7905,8
8870,6,4,1-2-1,0,0,r7.csv,0,117,21,1,6,0,8690,8
8880,5,4,1-2-1,0,0,r7.csv,0,117,22,3,7,0,8700,8
8940,5,4,1-2-1,0,0,r7.csv,0,117,23,4,8,1,8760,8
8985,5,4,1-2-1,0,0,r7.csv,0,117,24,5,9,2,8805,8
9010,1,7,1-2-1,0,0,r7.csv,0,117,25,7,4,1,8830,8
9315,1,8,1-2-1,0,0,r7.csv,0,117,26,8,2,1,9135,8
9315,8,1,1-2-1,0,0,r7.csv,0,117,27,3,1,0,9135,8
9325,8,3,1-2-1,0,0,r7.csv,0,117,28,4,1,0,9145,8
9330,3,8,1-2-1,0,0,r7.csv,0,117,29,3,3,0,9150,8
10080,1,4,1-2-1,0,0,r7.csv,0,117,30,9,10,3,9900,8
10485,6,2,1-2-1,0,0,r7.csv,0,117,31,2,2,0,10305,8
11415,8,3,1-2-1,0,0,r7.csv,0,117,32,5,2,1,11235,8
11420,3,8,1-2-1,0,0,r7.csv,0,117,33,4,4,1,11240,8
12355,3,5,1-2-1,0,0,r7.csv,0,117,34,5,3,0,12175,8
13880,5,2,1-2-1,0,0,r7.csv,0,117,35,6,3,0,13700,8
13955,3,1,1-2-1,0,0,r7.csv,0,117,36,6,2,0,13775,8
13960,1,3,1-2-1,0,0,r7.csv,0,117,37,10,3,1,13780,8
16170,1,6,1-2-1,0,0,r7.csv,0,117,38,11,2,0,15990,8
16775,8,3,1-2-1,0,0,r7.csv,0,117,39,6,4,2,16595,8
16780,3,8,1-2-1,0,0,r7.csv,0,117,40,7,5,2,16600,8
17025,8,5,1-2-1,0,0,r7.csv,0,117,41,7,4,1,16845,8
17055,3,7,1-2-1,0,0,r7.csv,0,117,42,8,5,1,16875,8
17540,8,6,1-2-1,0,0,r7.csv,0,117,43,8,3,0,17360,8
17790,8,4,1-2-1,0,0,r7.csv,0,117,44,9,11,2,17610,8
18230,8,2,1-2-1,0,0,r7.csv,0,117,45,10,4,0,18050,8
18515,3,4,1-2-1,0,0,r7.csv,0,117,46,9,12,1,18335,8
18625,1,8,1-2-1,0,0,r7.csv,0,117,47,12,6,2,18445,8
19975,3,2,1-2-1,0,0,r7.csv,0,117,48,10,5,0,19795,8
20695,1,2,1-2-1,0,0,r7.csv,0,117,49,13,6,0,20515,8
440,1,7,1-2-1,0,1,r70.csv,0,118,0,0,0,0,0,0
2695,7,4,1-2-1,0,1,r70.csv,0,118,1,0,0,0,2255,1
2700,4,7,1-2-1,0,0,r70.csv,0,118,2,0,1,0,2260,2
5755,7,5,1-2-1,0,1,r70.csv,0,118,3,1,0,0,5315,2
5760,5,7,1-2-1,0,0,r70.csv,0,118,4,0,2,0,5320,3
6105,5,2,1-2-1,1,1,r70.csv,0,118,5,1,0,0,5665,3
6185,7,6,1-2-1,0,1,r70.csv,0,118,6,2,0,0,5745,4
6190,6,7,1-2-1,0,0,r70.csv,0,118,7,0,3,0,5750,5
6235,1,3,1-2-1,0,1,r70.csv,0,118,8,1,0,0,5795,5
6240,3,1,1-2-1,0,0,r70.csv,0,118,9,0,0,0,5800,6
6675,1,8,1-2-1,0,1,r70.csv,0,118,10,2,0,0,6235,7
6680,3,2,1-2-1,0,0,r70.csv,0,118,11,1,1,0,6240,8
6985,1,7,1-2-1,0,0,r70.csv,0,118,12,3,4,1,6545,8
6985,7,1,1-2-1,0,0,r70.csv,0,118,13,3,1,0,6545,8
7130,7,4,1-2-1,0,0,r70.csv,0,118,14,4,1,1,6690,8
7135,4,7,1-2-1,0,0,r70.csv,0,118,15,1,5,1,6695,8
7360,7,4,1-2-1,0,0,r70.csv,0,118,16,5,2,2,6920,8
7365,4,7,1-2-1,0,0,r70.csv,0,118,17,2,6,2,6925,8
7520,1,5,1-2-1,0,0,r70.csv,0,118,18,4,1,0,7080,8
7645,1,3,1-2-1,0,0,r70.csv,0,118,19,5,1,1,7205,8
7695,6,5,1-2-1,0,0,r70.csv,0,118,20,1,2,0,7255,8
7820,6,8,1-2-1,0,0,r70.csv,0,118,21,2,1,0,7380,8
7820,8,6,1-2-1,0,0,r70.csv,0,118,22,0,1,0,7380,8
8560,4,2,1-2-1,0,0,r70.csv,0,118,23,3,2,0,8120,8
8680,7,6,1-2-1,0,0,r70.csv,0,118,24,6,2,1,8240,8
8715,7,6,1-2-1,0,0,r70.csv,0,118,25,7,3,2,8275,8
8730,7,6,1-2-1,0,0,r70.csv,0,118,26,8,4,3,8290,8
8750,6,7,1-2-1,0,0,r70.csv,0,118,27,3,7,1,8310,8
9685,8,3,1-2-1,0,0,r70.csv,0,118,28,1,2,0,9245,8
9900,8,2,1-2-1,0,0,r70.csv,0,118,29,2,3,0,9460,8
11300,1,2,1-2-1,0,0,r70.csv,0,118,30,6,4,0,10860,8
13560,7,1,1-2-1,0,0,r70.csv,0,118,31,9,2,1,13120,8
15680,7,2,1-2-1,0,0,r70.csv,0,118,32,10,5,0,15240,8
16445,6,3,1-2-1,0,0,r70.csv,0,118,33,4,3,0,16005,8
17635,6,3,1-2-1,0,0,r70.csv,0,118,34,5,4,1,17195,8
23710,6,7,1-2-1,0,0,r70.csv,0,118,35,6,8,2,23270,8
24445,6,1,1-2-1,0,0,r70.csv,0,118,36,7,3,0,24005,8
31295,6,7,1-2-1,0,0,r70.csv,0,118,37,8,9,3,30855,8
31335,6,4,1-2-1,0,0,r70.csv,0,118,38,9,3,0,30895,8
34080,6,5,1-2-1,0,0,r70.csv,0,118,39,10,3,1,33640,8
34360,6,1,1-2-1,0,0,r70.csv,0,118,40,11,4,1,33920,8
36180,6,1,1-2-1,0,0,r70.csv,0,118,41,12,5,2,35740,8
36755,6,7,1-2-1,0,0,r70.csv,0,118,42,13,10,4,36315,8
37200,6,4,1-2-1,0,0,r70.csv,0,118,43,14,4,1,36760,8
38370,6,2,1-2-1,0,0,r70.csv,0,118,44,15,6,0,37930,8
2645,1,6,1-2-1,0,1,r71.csv,0,119,0,0,0,0,0,0
2775,6,7,1-2-1,0,1,r71.csv,0,119,1,0,0,0,130,1
4685,7,4,1-2-1,0,1,r71.csv,0,119,2,0,0,0,2040,2
4690,4,7,1-2-1,0,0,r71.csv,0,119,3,0,1,0,2045,3
4765,4,8,1-2-1,0,1,r71.csv,0,119,4,1,0,0,2120,3
5375,4,3,1-2-1,0,1,r71.csv,0,119,5,2,0,0,2730,4
5380,3,4,1-2-1,0,0,r71.csv,0,119,6,0,1,0,2735,5
6045,7,8,1-2-1,0,0,r71.csv,0,119,7,1,1,0,3400,5
6045,8,7,1-2-1,0,0,r71.csv,0,119,8,0,2,0,3400,5
6055,6,1,1-2-1,0,0,r71.csv,0,119,9,1,0,0,3410,5
6060,1,6,1-2-1,0,0,r71.csv,0,119,10,1,1,1,3415,6
7010,3,5,1-2-1,0,1,r71.csv,0,119,11,1,0,0,4365,6
7720,6,7,1-2-1,0,0,r71.csv,0,119,12,2,3,1,5075,7
7720,7,6,1-2-1,0,0,r71.csv,0,119,13,2,2,0,5075,7
8010,7,4,1-2-1,0,0,r71.csv,0,119,14,3,2,1,5365,7
8015,4,7,1-2-1,0,0,r71.csv,0,119,15,3,4,1,5370,7
8090,4,6,1-2-1,0,0,r71.csv,0,119,16,4,3,0,5445,7
8090,6,4,1-2-1,0,0,r71.csv,0,119,17,3,3,0,5445,7
8930,7,6,1-2-1,0,0,r71.csv,0,119,18,4,4,1,6285,7
8935,6,7,1-2-1,0,0,r71.csv,0,119,19,4,5,2,6290,7
9995,4,2,1-2-1,1,1,r71.csv,0,119,20,5,0,0,7350,7
10225,1,5,1-2-1,0,0,r71.csv,0,119,21,2,1,0,7580,8
10225,5,1,1-2-1,0,0,r71.csv,0,119,22,0,1,0,7580,8
10490,5,2,1-2-1,0,0,r71.csv,0,119,23,1,1,0,7845,8
10710,3,2,1-2-1,0,0,r71.csv,0,119,24,2,2,0,8065,8
10905,7,2,1-2-1,0,0,r71.csv,0,119,25,5,3,0,8260,8
10920,1,4,1-2-1,0,0,r71.csv,0,119,26,3,4,0,8275,8
13310,8,3,1-2-1,0,0,r71.csv,0,119,27,1,1,0,10665,8
13600,8,3,1-2-1,0,0,r71.csv,0,119,28,2,2,1,10955,8
14840,1,4,1-2-1,0,0,r71.csv,0,119,29,4,5,1,12195,8
15320,1,5,1-2-1,0,0,r71.csv,0,119,30,5,2,1,12675,8
15345,1,3,1-2-1,0,0,r71.csv,0,119,31,6,3,0,12700,8
15430,8,6,1-2-1,0,0,r71.csv,0,119,32,3,5,0,12785,8
15435,6,8,1-2-1,0,0,r71.csv,0,119,33,5,2,0,12790,8
16550,6,5,1-2-1,0,0,r71.csv,0,119,34,6,3,0,13905,8
17015,8,5,1-2-1,0,0,r71.csv,0,119,35,4,4,0,14370,8
17250,8,1,1-2-1,0,0,r71.csv,0,119,36,5,2,0,14605,8
17260,1,8,1-2-1,0,0,r71.csv,0,119,37,7,3,0,14615,8
17520,1,7,1-2-1,0,0,r71.csv,0,119,38,8,6,0,14875,8
17785,8,4,1-2-1,0,0,r71.csv,0,119,39,6,6,0,15140,8
18920,1,4,1-2-1,0,0,r71.csv,0,119,40,9,7,2,16275,8
19505,1,3,1-2-1,0,0,r71.csv,0,119,41,10,4,1,16860,8
19625,6,7,1-2-1,0,0,r71.csv,0,119,42,7,7,3,16980,8
20545,1,5,1-2-1,0,0,r71.csv,0,119,43,11,5,2,17900,8
21035,6,5,1-2-1,0,0,r71.csv,0,119,44,8,6,1,18390,8
21445,1,5,1-2-1,0,0,r71.csv,0,119,45,12,7,3,18800,8
21495,1,7,1-2-1,0,0,r71.csv,0,119,46,13,8,1,18850,8
22150,1,5,1-2-1,0,0,r71.csv,0,119,47,14,8,4,19505,8
22470,1,3,1-2-1,0,0,r71.csv,0,119,48,15,5,2,19825,8
22740,1,6,1-2-1,0,0,r71.csv,0,119,49,16,6,2,20095,8
22740,6,1,1-2-1,0,0,r71.csv,0,119,50,9,3,1,20095,8
23050,1,5,1-2-1,0,0,r71.csv,0,119,51,17,9,5,20405,8
24195,6,5,1-2-1,0,0,r71.csv,0,119,52,10,10,2,21550,8
24585,8,2,1-2-1,0,0,r71.csv,0,119,53,7,4,0,21940,8
24980,6,2,1-2-1,0,0,r71.csv,0,119,54,11,5,0,22335,8
25435,1,4,1-2-1,0,0,r71.csv,0,119,55,18,8,3,22790,8
33315,1,4,1-2-1,0,0,r71.csv,0,119,56,19,9,4,30670,8
34910,1,4,1-2-1,0,0,r71.csv,0,119,57,20,10,5,32265,8
35065,1,6,1-2-1,0,0,r71.csv,0,119,58,21,7,3,32420,8
40015,1,8,1-2-1,0,0,r71.csv,0,119,59,22,4,1,37370,8
41105,1,5,1-2-1,0,0,r71.csv,0,119,60,23,11,6,38460,8
41895,1,6,1-2-1,0,0,r71.csv,0,119,61,24,8,4,39250,8
42320,1,7,1-2-1,0,0,r71.csv,0,119,62,25,9,2,39675,8
42385,1,4,1-2-1,0,0,r71.csv,0,119,63,26,11,6,39740,8
45215,1,4,1-2-1,0,0,r71.csv,0,119,64,27,12,7,42570,8
46050,1,8,1-2-1,0,0,r71.csv,0,119,65,28,5,2,43405,8
47215,1,2,1-2-1,0,0,r71.csv,0,119,66,29,6,0,44570,8
350,1,6,1-2-1,0,1,r72.csv,0,120,0,0,0,0,0,0
775,1,5,1-2-1,0,1,r72.csv,0,120,1,1,0,0,425,1
790,1,4,1-2-1,0,1,r72.csv,0,120,2,2,0,0,440,2
805,5,4,1-2-1,0,0,r72.csv,0,120,3,0,1,0,455,3
810,4,5,1-2-1,0,0,r72.csv,0,120,4,0,1,0,460,3
885,5,8,1-2-1,0,1,r72.csv,0,120,5,1,0,0,535,3
1725,8,7,1-2-1,0,1,r72.csv,0,120,6,0,0,0,1375,4
1965,6,5,1-2-1,0,0,r72.csv,0,120,7,0,2,0,1615,5
1970,5,6,1-2-1,0,0,r72.csv,0,120,8,2,1,0,1620,5
2300,4,3,1-2-1,0,1,r72.csv,0,120,9,1,0,0,1950,5
2305,3,4,1-2-1,0,0,r72.csv,0,120,10,0,2,0,1955,6
2310,5,2,1-2-1,1,1,r72.csv,0,120,11,3,0,0,1960,6
2455,7,3,1-2-1,0,0,r72.csv,0,120,12,0,1,0,2105,7
2460,3,7,1-2-1,0,0,r72.csv,0,120,13,1,1,0,2110,7
2475,6,4,1-2-1,0,0,r72.csv,0,120,14,1,3,0,2125,7
2795,8,1,1-2-1,0,0,r72.csv,0,120,15,1,0,0,2445,7
2800,1,8,1-2-1,0,0,r72.csv,0,120,16,3,1,0,2450,8
3245,4,6,1-2-1,0,0,r72.csv,0,120,17,2,2,0,2895,8
3245,6,4,1-2-1,0,0,r72.csv,0,120,18,2,4,1,2895,8
3445,6,2,1-2-1,0,0,r72.csv,0,120,19,3,1,0,3095,8
3910,3,8,1-2-1,0,0,r72.csv,0,120,20,2,2,0,3560,8
3910,8,3,1-2-1,0,0,r72.csv,0,120,21,2,2,0,3560,8
3920,4,2,1-2-1,0,0,r72.csv,0,120,22,3,2,0,3570,8
4120,8,4,1-2-1,0,0,r72.csv,0,120,23,3,5,0,3770,8
4135,8,2,1-2-1,0,0,r72.csv,0,120,24,4,3,0,3785,8
4715,7,2,1-2-1,0,0,r72.csv,0,120,25,1,4,0,4365,8
5290,1,5,1-2-1,0,0,r72.csv,0,120,26,4,3,1,4940,8
6475,1,6,1-2-1,0,0,r72.csv,0,120,27,5,3,1,6125,8
7440,3,5,1-2-1,0,0,r72.csv,0,120,28,3,4,0,7090,8
8125,1,6,1-2-1,0,0,r72.csv,0,120,29,6,4,2,7775,8
8860,1,6,1-2-1,0,0,r72.csv,0,120,30,7,5,3,8510,8
9635,3,8,1-2-1,0,0,r72.csv,0,120,31,4,3,1,9285,8
9840,1,2,1-2-1,0,0,r72.csv,0,120,32,8,5,0,9490,8
11825,3,8,1-2-1,0,0,r72.csv,0,120,33,5,4,2,11475,8
13550,3,2,1-2-1,0,0,r72.csv,0,120,34,6,6,0,13200,8
3270,1,3,1-2-1,0,1,r73.csv,0,121,0,0,0,0,0,0
4020,1,8,1-2-1,0,1,r73.csv,0,121,1,1,0,0,750,1
4055,3,2,1-2-1,1,1,r73.csv,0,121,2,0,0,0,785,2
4380,8,6,1-2-1,0,1,r73.csv,0,121,3,0,0,0,1110,3
4455,6,3,1-2-1,0,0,r73.csv,0,121,4,0,1,0,1185,4
5305,6,3,1-2-1,0,0,r73.csv,0,121,5,1,2,1,2035,4
5310,1,3,1-2-1,0,0,r73.csv,0,121,6,2,3,1,2040,4
5680,6,1,1-2-1,0,0,r73.csv,0,121,7,2,0,0,2410,4
5690,1,6,1-2-1,0,0,r73.csv,0,121,8,3,1,0,2420,5
6220,6,2,1-2-1,0,0,r73.csv,0,121,9,3,1,0,2950,5
6685,8,6,1-2-1,0,0,r73.csv,0,121,10,1,2,1,3415,5
8710,1,2,1-2-1,0,0,r73.csv,0,121,11,4,2,0,5440,5
11515,8,7,1-2-1,0,1,r73.csv,0,121,12,2,0,0,8245,5
11520,7,8,1-2-1,0,0,r73.csv,0,121,13,0,1,0,8250,6
12450,8,4,1-2-1,0,1,r73.csv,0,121,14,3,0,0,9180,6
14030,4,1,1-2-1,0,0,r73.csv,0,121,15,0,1,0,10760,7
14675,7,3,1-2-1,0,0,r73.csv,0,121,16,1,4,0,11405,7
15540,8,5,1-2-1,0,1,r73.csv,0,121,17,4,0,0,12270,7
15545,5,8,1-2-1,0,0,r73.csv,0,121,18,0,2,0,12275,8
15685,5,1,1-2-1,0,0,r73.csv,0,121,19,1,2,0,12415,8
16060,5,3,1-2-1,0,0,r73.csv,0,121,20,2,5,0,12790,8
16470,5,4,1-2-1,0,0,r73.csv,0,121,21,3,1,0,13200,8
16475,4,5,1-2-1,0,0,r73.csv,0,121,22,1,1,0,13205,8
17000,5,1,1-2-1,0,0,r73.csv,0,121,23,4,3,1,13730,8
18595,8,3,1-2-1,0,0,r73.csv,0,121,24,5,6,0,15325,8
19115,8,5,1-2-1,0,0,r73.csv,0,121,25,6,2,1,15845,8
19120,5,8,1-2-1,0,0,r73.csv,0,121,26,5,3,1,15850,8
19210,8,7,1-2-1,0,0,r73.csv,0,121,27,7,1,1,15940,8
19215,7,8,1-2-1,0,0,r73.csv,0,121,28,2,4,1,15945,8
19290,7,5,1-2-1,0,0,r73.csv,0,121,29,3,3,0,16020,8
19295,5,7,1-2-1,0,0,r73.csv,0,121,30,6,2,0,16025,8
19630,7,3,1-2-1,0,0,r73.csv,0,121,31,4,7,1,16360,8
19960,4,6,1-2-1,0,0,r73.csv,0,121,32,2,3,0,16690,8
20210,8,6,1-2-1,0,0,r73.csv,0,121,33,8,4,2,16940,8
20425,7,2,1-2-1,0,0,r73.csv,0,121,34,5,3,0,17155,8
21800,5,3,1-2-1,0,0,r73.csv,0,121,35,7,8,1,18530,8
21980,8,1,1-2-1,0,0,r73.csv,0,121,36,9,4,0,18710,8
22155,8,7,1-2-1,0,0,r73.csv,0,121,37,10,3,2,18885,8
22210,5,2,1-2-1,0,0,r73.csv,0,121,38,8,4,0,18940,8
22655,4,6,1-2-1,0,0,r73.csv,0,121,39,3,5,1,19385,8
22745,8,3,1-2-1,0,0,r73.csv,0,121,40,11,9,1,19475,8
25810,8,2,1-2-1,0,0,r73.csv,0,121,41,12,5,0,22540,8
26675,4,5,1-2-1,0,0,r73.csv,0,121,42,4,4,1,23405,8
26735,4,7,1-2-1,0,0,r73.csv,0,121,43,5,4,0,23465,8
26915,4,3,1-2-1,0,0,r73.csv,0,121,44,6,10,0,23645,8
29795,4,3,1-2-1,0,0,r73.csv,0,121,45,7,11,1,26525,8
30065,4,8,1-2-1,0,0,r73.csv,0,121,46,8,5,0,26795,8
30135,4,1,1-2-1,0,0,r73.csv,0,121,47,9,5,1,26865,8
32515,4,7,1-2-1,0,0,r73.csv,0,121,48,10,5,1,29245,8
35765,4,5,1-2-1,0,0,r73.csv,0,121,49,11,5,2,32495,8
36720,4,7,1-2-1,0,0,r73.csv,0,121,50,12,6,2,33450,8
37105,4,8,1-2-1,0,0,r73.csv,0,121,51,13,6,1,33835,8
37740,4,2,1-2-1,0,0,r73.csv,0,121,52,14,6,0,34470,8
1415,1,6,1-2-1,0,1,r74.csv,0,122,0,0,0,0,0,0
1825,6,8,1-2-1,0,1,r74.csv,0,122,1,0,0,0,410,1
2140,6,5,1-2-1,0,1,r74.csv,0,122,2,1,0,0,725,2
2970,6,2,1-2-1,1,1,r74.csv,0,122,3,2,0,0,1555,3
3625,5,3,1-2-1,0,1,r74.csv,0,122,4,0,0,0,2210,4
3630,3,5,1-2-1,0,0,r74.csv,0,122,5,0,1,0,2215,5
4070,3,1,1-2-1,0,0,r74.csv,0,122,6,1,0,0,2655,5
4075,1,3,1-2-1,0,0,r74.csv,0,122,7,1,1,0,2660,6
4860,8,2,1-2-1,0,0,r74.csv,0,122,8,0,1,0,3445,6
5365,1,5,1-2-1,0,0,r74.csv,0,122,9,2,2,0,3950,6
5365,5,1,1-2-1,0,0,r74.csv,0,122,10,1,1,0,3950,6
6245,1,5,1-2-1,0,0,r74.csv,0,122,11,3,3,1,4830,6
6245,5,1,1-2-1,0,0,r74.csv,0,122,12,2,2,1,4830,6
6540,5,4,1-2-1,0,1,r74.csv,0,122,13,3,0,0,5125,6
6565,1,7,1-2-1,0,1,r74.csv,0,122,14,4,0,0,5150,7
7090,5,2,1-2-1,0,0,r74.csv,0,122,15,4,2,0,5675,8
7315,4,6,1-2-1,0,0,r74.csv,0,122,16,0,1,0,5900,8
7680,1,4,1-2-1,0,0,r74.csv,0,122,17,5,1,0,6265,8
7680,4,1,1-2-1,0,0,r74.csv,0,122,18,1,3,0,6265,8
7825,1,7,1-2-1,0,0,r74.csv,0,122,19,6,1,1,6410,8
7825,7,1,1-2-1,0,0,r74.csv,0,122,20,0,4,0,6410,8
8100,4,5,1-2-1,0,0,r74.csv,0,122,21,2,4,0,6685,8
8495,1,3,1-2-1,0,0,r74.csv,0,122,22,7,2,1,7080,8
8495,3,1,1-2-1,0,0,r74.csv,0,122,23,2,5,1,7080,8
8580,4,8,1-2-1,0,0,r74.csv,0,122,24,3,1,0,7165,8
8680,3,1,1-2-1,0,0,r74.csv,0,122,25,3,6,2,7265,8
8720,1,3,1-2-1,0,0,r74.csv,0,122,26,8,3,2,7305,8
9295,7,5,1-2-1,0,0,r74.csv,0,122,27,1,5,0,7880,8
